Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	Organism.Name	SetID	No of files in set	TaxID	Size.Mb.	Actual.Size	GC.	Scaffolds	Assembly.Accession
Bacteria	Bacillati	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	uncultured Veillonella sp.	MGYG-HGUT-02819	uncultured Veillonella sp.	SET_2765	2	159268	1.97107	1971073	38.4	15	GCA_902479845.1
Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	uncultured Lactobacillus sp.	SRR5240742_bin.12_metaWRAP_v1.3_MAG	uncultured Lactobacillus sp.	SET_2766	2	153152	1.75513	1755127	47.5	234	GCA_945830835.1
Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	uncultured Lactobacillus sp.	ERR1855539_bin.5_metaWRAP_v1.3_MAG	uncultured Lactobacillus sp.	SET_2766	2	153152	1.75513	1755127	47.5	234	GCA_945868415.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	6.1083-19	Campylobacter jejuni	SET_2767	2	197	1.61719	1617190	30.5	18	GCA_016807385.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	61083-19	Campylobacter jejuni	SET_2767	2	197	1.61719	1617190	30.5	18	GCA_021890175.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	KCJK6605	Escherichia coli	SET_2770	2	562	5.35761	5357607	50.4	301	GCA_002834485.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	KCJK6613	Escherichia coli	SET_2770	2	562	5.35761	5357607	50.4	301	GCA_002835175.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured Alistipes sp.	extra-SRR7761325.3_1677801485	uncultured Alistipes sp.	SET_2773	2	538949	1.3077	1307697	64.2	42	GCA_949544505.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured Alistipes sp.	extra-SRR7762554.3_1677801614	uncultured Alistipes sp.	SET_2773	2	538949	1.3077	1307697	64.2	42	GCA_949544655.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria				uncultured Alphaproteobacteria bacterium	SRR5240727_bin.22_metaWRAP_v1.3_MAG	uncultured Alphaproteobacteria bacterium	SET_2774	2	91750	0.90705	907050	44	20	GCA_945828135.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria				uncultured Alphaproteobacteria bacterium	ERR1855536_bin.7_metaWRAP_v1.3_MAG	uncultured Alphaproteobacteria bacterium	SET_2774	2	91750	0.90705	907050	44	20	GCA_945869045.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas iranensis	ABS_30	Pseudomonas iranensis	SET_2775	2	2745503	5.87806	5878059	60.1	34	GCA_030769685.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	AB-S30	Pseudomonas fluorescens	SET_2775	2	294	5.87806	5878059	60.1	34	GCA_030372785.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	JX140	Escherichia coli	SET_2776	2	562	4.90437	4904366	50.4	158	GCA_023534725.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	JX140	Escherichia coli	SET_2776	2	562	4.90437	4904366	50.4	158	GCA_023535465.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		Oscillospiraceae bacterium	HGM13209	Oscillospiraceae bacterium	SET_2777	2	2485925	1.034	1034002	59.3	435	GCA_900763775.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		uncultured Oscillospiraceae bacterium	MGYG-HGUT-03299	uncultured Oscillospiraceae bacterium	SET_2777	2	707003	1.034	1034002	59.3	435	GCA_902484475.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria				SAR86 cluster bacterium AG-313-N18	AG-313-N18	SAR86 cluster bacterium AG-313-N18	SET_2779	2	2162554	1.20191	1201907	36.3	45	GCA_003283765.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria				uncultured SAR86 cluster bacterium	AG-313-N18	uncultured SAR86 cluster bacterium	SET_2779	2	648174	1.20191	1201907	36.3	45	GCA_902511355.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	uncultured Fusicatenibacter sp.	MGYG-HGUT-03676	uncultured Fusicatenibacter sp.	SET_2781	2	1646381	1.89112	1891122	48.3	324	GCA_902488285.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	HGM12113	Lachnospiraceae bacterium	SET_2781	2	1898203	1.89112	1891122	48.3	324	GCA_900772675.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas media	ARB20	Aeromonas media	SET_2782	2	651	4.6201	4620096	61	185	GCA_000754925.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas media	ena-yuan-GCF_000754925.1	Aeromonas media	SET_2782	2	651	4.6201	4620096	61	185	GCA_963864395.1
Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus flocculiformis	AMR_MDS_5733	Trichococcus flocculiformis	SET_2785	2	82803	1.83179	1831794	47.2	616	GCA_035435465.1
Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcus flocculiformis	CTOTU45670	Trichococcus flocculiformis	SET_2785	2	82803	1.83179	1831794	47.2	616	GCA_036848995.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae		Pelagibacteraceae bacterium AG-325-C03	AG-325-C03	Pelagibacteraceae bacterium AG-325-C03	SET_2786	2	2162021	0.978245	978245	29.2	51	GCA_003283025.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae		uncultured Pelagibacteraceae bacterium	AG-325-C03	uncultured Pelagibacteraceae bacterium	SET_2786	2	1667051	0.978245	978245	29.2	51	GCA_902514955.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	Microcoleus asticus	IPMA8	Microcoleus asticus IPMA8	SET_2787	2	2563858	7.54515	7545152	45.6	317	GCA_013179805.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	Microcoleus asticus	ena-yuan-GCF_013179805.1	Microcoleus asticus IPMA8	SET_2787	2	2563858	7.54515	7545152	45.6	317	GCA_963889565.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	LS52	Escherichia coli	SET_2788	2	562	5.14302	5143018	50.5	125	GCA_023534285.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	LS52	Escherichia coli	SET_2788	2	562	5.14302	5143018	50.5	125	GCA_023534845.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	2730000	Escherichia coli	SET_2789	2	562	5.32573	5325726	50.7	139	GCA_021493535.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	2730000	Escherichia coli	SET_2789	2	562	5.32573	5325726	50.7	139	GCA_029194715.1
Bacteria	Pseudomonadati	Kiritimatiellota	Kiritimatiellia				Kiritimatiellia bacterium	HGM23413	Kiritimatiellia bacterium	SET_2790	2	2212473	1.35715	1357146	60.9	754	GCA_900768765.1
Bacteria	Pseudomonadati	Verrucomicrobiota					uncultured Verrucomicrobiota bacterium	MGYG-HGUT-03499	uncultured Verrucomicrobiota bacterium	SET_2790	2	156588	1.35715	1357146	60.9	754	GCA_902486445.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	ZS_117	Vibrio splendidus	SET_2793	2	29497	5.34071	5340706	44.2	100	GCA_003050005.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	ena-yuan-GCF_003050005.1	Vibrio splendidus	SET_2793	2	29497	5.34071	5340706	44.2	100	GCA_963879145.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	PEkp098	Klebsiella pneumoniae	SET_2794	2	573	5.79695	5796948	57	102	GCA_026128705.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	128	Klebsiella pneumoniae	SET_2794	2	573	5.79695	5796948	57	102	GCA_026198535.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae		uncultured Porphyromonadaceae bacterium	MGYG-HGUT-03202	uncultured Porphyromonadaceae bacterium	SET_2796	2	348578	2.21955	2219551	57.3	234	GCA_902483545.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	HGM05285	Bacteroidales bacterium	SET_2796	2	2030927	2.21955	2219551	57.3	234	GCA_900759865.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	1.497-2019	Campylobacter coli	SET_2797	2	195	1.71626	1716260	31.3	33	GCA_020685185.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	1497-19	Campylobacter coli	SET_2797	2	195	1.71626	1716260	31.3	33	GCA_022127985.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales			uncultured Eubacteriales bacterium	extra-SRR7761331.47_1677801546	uncultured Eubacteriales bacterium	SET_2799	2	172733	1.94711	1947115	48.6	162	GCA_949517985.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales			uncultured Eubacteriales bacterium	extra-SRR7762553.48_1677801613	uncultured Eubacteriales bacterium	SET_2799	2	172733	1.94711	1947115	48.6	162	GCA_949548085.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria				SAR86 cluster bacterium AG-410-P14	AG-410-P14	SAR86 cluster bacterium AG-410-P14	SET_2800	2	2162567	0.742861	742861	32.5	32	GCA_003214995.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria				uncultured SAR86 cluster bacterium	AG-410-P14	uncultured SAR86 cluster bacterium	SET_2800	2	648174	0.742861	742861	32.5	32	GCA_902566885.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	BSD2780061688st2_H1	Bifidobacterium longum	SET_2801	2	216816	2.2799	2279897	59.9	43	GCA_005844115.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	BSD2780061688b_171218_H1	Bifidobacterium longum	SET_2801	2	216816	2.2799	2279897	59.9	43	GCA_015558685.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Picosynechococcus	Picosynechococcus sp. PCC 7002	PCC 7002	Picosynechococcus sp. PCC 7002	SET_2803	2	32049	3.66474	3664742	48.3	666	GCA_019137755.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Picosynechococcus	Picosynechococcus sp. PCC 7002	ena-yuan-GCF_019137755.1	Picosynechococcus sp. PCC 7002	SET_2803	2	32049	3.66474	3664742	48.3	666	GCA_963894255.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Micropruina	Micropruina sp.	AMR_MDS_0159	Micropruina sp.	SET_2805	2	2737536	3.54678	3546778	70.5	590	GCA_035327265.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Micropruina	Micropruina sp.	CTOTU2381	Micropruina sp.	SET_2805	2	2737536	3.54678	3546778	70.5	590	GCA_036771085.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	MGYG-HGUT-01357	Helicobacter pylori	SET_2808	2	210	1.56665	1566655	38.9	1	GCA_902381665.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	35A	Helicobacter pylori 35A	SET_2808	2	585535	1.56665	1566655	38.9	1	GCA_000178935.2
Bacteria		Candidatus Uhriibacteriota					Candidatus Uhrbacteria bacterium RIFOXYB12_FULL_58_10	ZH-bin-156	Candidatus Uhrbacteria bacterium RIFOXYB12_FULL_58_10	SET_2809	2	1802418	0.916874	916874	44.8	85	GCA_943357275.1
Bacteria		Candidatus Uhriibacteriota					Candidatus Uhrbacteria bacterium	ZH-15may19-156	Candidatus Uhrbacteria bacterium	SET_2809	2	2053634	0.916874	916874	44.8	85	GCA_947498255.1
Bacteria	Pseudomonadati	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae		Nitrospiraceae bacterium	CTOTU8903	Nitrospiraceae bacterium	SET_2811	2	2026770	4.19091	4190911	57.9	425	GCA_036749175.1
Bacteria	Pseudomonadati	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp.	AMR_MDS_0720	Nitrospira sp.	SET_2811	2	70125	4.19091	4190911	57.9	425	GCA_035337655.1
Bacteria							bacterium	AMR_MDS_3595	bacterium	SET_2813	2	1869227	5.20352	5203524	55.4	36	GCA_035393365.1
Bacteria							bacterium	CTOTU18560	bacterium	SET_2813	2	1869227	5.20352	5203524	55.4	36	GCA_036745675.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.	UMGS315	uncultured Collinsella sp.	SET_2814	2	165190	2.08276	2082758	60	61	GCA_900541135.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.	MGYG-HGUT-03044	uncultured Collinsella sp.	SET_2814	2	165190	2.08276	2082758	60	61	GCA_902481915.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales			uncultured Bacteroidales bacterium	MGYG-HGUT-03553	uncultured Bacteroidales bacterium	SET_2815	2	194843	2.32177	2321768	39.3	266	GCA_902486975.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	HGM05376	Bacteroidales bacterium	SET_2815	2	2030927	2.32177	2321768	39.3	266	GCA_900769785.1
Bacteria	Bacillati	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenella	uncultured Christensenella sp.	extra-SRR7761327.57_1677801508	uncultured Christensenella sp.	SET_2816	2	1545742	1.69593	1695931	43.2	204	GCA_949540535.1
Bacteria	Bacillati	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenella	uncultured Christensenella sp.	extra-SRR7762555.57_1677801630	uncultured Christensenella sp.	SET_2816	2	1545742	1.69593	1695931	43.2	204	GCA_949544755.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	extra-SRR7762558.62_1677802215	Bacteroidales bacterium	SET_2817	2	2030927	1.95658	1956583	57.9	166	GCA_949547005.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	extra-SRR7761320.62_1677801454	Bacteroidales bacterium	SET_2817	2	2030927	1.95658	1956583	57.9	166	GCA_949550415.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia sp. (in: high G+C Gram-positive bacteria)	AMR_MDS_0220	Gordonia sp. (in: high G+C Gram-positive bacteria)	SET_2818	2	84139	4.80132	4801320	66.2	189	GCA_035329865.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia sp. (in: high G+C Gram-positive bacteria)	CTOTU2442	Gordonia sp. (in: high G+C Gram-positive bacteria)	SET_2818	2	84139	4.80132	4801320	66.2	189	GCA_036796515.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens	MGYG-HGUT-01465	Providencia alcalifaciens	SET_2819	2	126385	4.10837	4108375	42.5	28	GCA_902375285.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens	PAL-1	Providencia alcalifaciens PAL-1	SET_2819	2	1256991	4.10837	4108375	42.5	28	GCA_000527275.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. B1-2	B1-2	Vibrio sp. B1-2	SET_2820	2	2591465	3.98798	3987976	44.5	45	GCA_013048725.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. B1-2	ena-yuan-GCF_013048725.1	Vibrio sp. B1-2	SET_2820	2	2591465	3.98798	3987976	44.5	45	GCA_963888445.1
Bacteria	Pseudomonadati	Candidatus Omnitrophota					Candidatus Omnitrophota bacterium	AMR_MDS_3628	Candidatus Omnitrophota bacterium	SET_2822	2	2035772	1.46168	1461681	36.9	144	GCA_035393285.1
Bacteria	Pseudomonadati	Candidatus Omnitrophota					Candidatus Omnitrophota bacterium	CTOTU18593	Candidatus Omnitrophota bacterium	SET_2822	2	2035772	1.46168	1461681	36.9	144	GCA_036845745.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcoides	Macrococcoides caseolyticum	DaniaSudan	Macrococcoides caseolyticum	SET_2823	2	69966	2.33351	2333512	38.1	353	GCA_003627575.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcoides	Macrococcoides caseolyticum	124B	Macrococcoides caseolyticum	SET_2823	2	69966	2.33351	2333512	38.1	353	GCA_018107745.1
Bacteria	Bacillati	Bacillota					uncultured Bacillota bacterium	MGYG-HGUT-03623	uncultured Firmicutes bacterium	SET_2828	2	344338	1.34017	1340166	50.1	559	GCA_902487605.1
Bacteria	Bacillati	Bacillota	Clostridia				Clostridia bacterium	HGM13510	Clostridia bacterium	SET_2828	2	2044939	1.34017	1340166	50.1	559	GCA_900770855.1
Archaea	Promethearchaeati	Candidatus Heimdallarchaeota					Candidatus Heimdallarchaeota archaeon	C1.bin.4	Candidatus Heimdallarchaeota archaeon	SET_2830	2	2026747	2.22254	2222536	34.6	659	GCA_022096945.1
Archaea	Promethearchaeati	Candidatus Heimdallarchaeota					Candidatus Heimdallarchaeota archaeon	RS_8_20	Candidatus Heimdallarchaeota archaeon	SET_2830	2	2026747	2.22254	2222536	34.6	659	GCA_023137225.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena	Pseudanabaena sp. UWO311	UWO311	Pseudanabaena sp. UWO311	SET_2832	2	2487337	5.21164	5211636	42	61	GCA_006937785.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena	Pseudanabaena sp. UWO311	ena-yuan-GCF_006937785.1	Pseudanabaena sp. UWO311	SET_2832	2	2487337	5.21164	5211636	42	61	GCA_963885345.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae		Pelagibacteraceae bacterium AG-325-C02	AG-325-C02	Pelagibacteraceae bacterium AG-325-C02	SET_2833	2	2162058	0.786008	786008	29.7	52	GCA_003283045.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae		uncultured Pelagibacteraceae bacterium	AG-325-C02	uncultured Pelagibacteraceae bacterium	SET_2833	2	1667051	0.786008	786008	29.7	52	GCA_902514925.1
Bacteria	Bacillati	Actinomycetota	Acidimicrobiia	Acidimicrobiales			Acidimicrobiales bacterium	AMR_MDS_0236	Acidimicrobiales bacterium	SET_2834	2	2201156	3.80676	3806760	72.2	412	GCA_035329525.1
Bacteria	Bacillati	Actinomycetota	Acidimicrobiia	Acidimicrobiales			Acidimicrobiales bacterium	CTOTU2458	Acidimicrobiales bacterium	SET_2834	2	2201156	3.80676	3806760	72.2	412	GCA_036724365.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae		Pelagibacteraceae bacterium AG-349-C15	AG-349-C15	Pelagibacteraceae bacterium AG-349-C15	SET_2835	2	2161979	0.551494	551494	30.1	30	GCA_003281095.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria				uncultured Alphaproteobacteria bacterium	AG-349-C15	uncultured Alphaproteobacteria bacterium	SET_2835	2	91750	0.551494	551494	30.1	30	GCA_902535295.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophothermus	Syntrophothermus sp. DTU052	DTU052	Syntrophothermus sp. DTU052	SET_2836	2	1671631	2.2821	2282100	51.3	114	GCA_001512495.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophothermus	Syntrophothermus sp. DTU052	DTU052	Syntrophothermus sp. DTU052	SET_2836	2	1671631	2.2821	2282100	51.3	114	GCA_001512575.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	10N.222.46.E1	Vibrio splendidus	SET_2837	2	29497	5.54374	5543737	44.1	165	GCA_002875085.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	ena-yuan-GCF_002875085.1	Vibrio splendidus	SET_2837	2	29497	5.54374	5543737	44.1	165	GCA_963877785.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured Alistipes sp.	extra-SRR7761330.47_1677801537	uncultured Alistipes sp.	SET_2840	2	538949	1.61374	1613740	61.8	302	GCA_949516145.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured Alistipes sp.	extra-SRR7762556.47_1677801638	uncultured Alistipes sp.	SET_2840	2	538949	1.61374	1613740	61.8	302	GCA_949533945.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira sp.	AMR_MDS_5749	Lachnospira sp.	SET_2841	2	2049031	2.30888	2308883	42.3	594	GCA_035435125.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	CTOTU45686	Lachnospiraceae bacterium	SET_2841	2	1898203	2.30888	2308883	42.3	594	GCA_036817665.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	1.1282-19	Campylobacter jejuni	SET_2843	2	197	1.61739	1617386	30.5	11	GCA_016807425.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	11282-19	Campylobacter jejuni	SET_2843	2	197	1.61739	1617386	30.5	11	GCA_021890215.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	1.404-2011	Campylobacter coli	SET_2844	2	195	1.74638	1746378	31.1	50	GCA_020687645.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	1404-11	Campylobacter coli	SET_2844	2	195	1.74638	1746378	31.1	50	GCA_022128085.1
